"Agency","Route","Direction","Service Key","Language","Stop ID","Stop Name","Sequence"
"","1","Inbound","Weekday",,"9630",,"10"
"","1","Inbound","Saturday",,"9630",,"10"
"","1","Inbound","Sunday",,"9630",,"10"
"","1","Inbound","Weekday",,"6374",,"20"
"","1","Inbound","Saturday",,"6374",,"20"
"","1","Inbound","Sunday",,"6374",,"20"
"","1","Inbound","Weekday",,"2227",,"30"
"","1","Inbound","Saturday",,"2227",,"30"
"","1","Inbound","Sunday",,"2227",,"30"
"","1","Inbound","Weekday",,"11813",,"40"
"","1","Inbound","Saturday",,"11813",,"40"
"","1","Inbound","Sunday",,"11813",,"40"
"","1","Inbound","Sunday",,"7626",,"50"
"","1","Inbound","Weekday",,"7636",,"50"
"","1","Inbound","Saturday",,"7636",,"50"
"","1","Outbound","Weekday",,"7789",,"10"
"","1","Outbound","Saturday",,"7789",,"10"
"","1","Outbound","Sunday",,"7789",,"10"
"","1","Outbound","Weekday",,"11814",,"20"
"","1","Outbound","Saturday",,"11814",,"20"
"","1","Outbound","Sunday",,"11814",,"20"
"","1","Outbound","Weekday",,"2226",,"30"
"","1","Outbound","Saturday",,"2226",,"30"
"","1","Outbound","Sunday",,"2226",,"30"
"","1","Outbound","Weekday",,"10611",,"40"
"","1","Outbound","Saturday",,"10611",,"40"
"","1","Outbound","Sunday",,"10611",,"40"
"","1","Outbound","Weekday",,"9630",,"50"
"","1","Outbound","Saturday",,"9630",,"50"
"","1","Outbound","Sunday",,"9630",,"50"
"","10","Inbound","Weekday",,"9368",,"1"
"","10","Inbound","Saturday",,"9368",,"1"
"","10","Inbound","Sunday",,"9368",,"1"
"","10","Inbound","Weekday",,"8304",,"2"
"","10","Inbound","Saturday",,"8304",,"2"
"","10","Inbound","Sunday",,"8304",,"2"
"","10","Inbound","Weekday",,"7382",,"3"
"","10","Inbound","Saturday",,"7382",,"3"
"","10","Inbound","Sunday",,"7382",,"3"
"","10","Inbound","Weekday",,"7374",,"4"
"","10","Inbound","Saturday",,"7374",,"4"
"","10","Inbound","Sunday",,"7374",,"4"
"","10","Inbound","Weekday",,"644",,"5"
"","10","Inbound","Saturday",,"644",,"5"
"","10","Inbound","Sunday",,"644",,"5"
"","10","Inbound","Weekday",,"4044",,"6"
"","10","Inbound","Saturday",,"4044",,"6"
"","10","Inbound","Sunday",,"4044",,"6"
"","10","Inbound","Weekday",,"1098",,"7"
"","10","Inbound","Saturday",,"1098",,"7"
"","10","Inbound","Sunday",,"1098",,"7"
"","10","Inbound","Weekday",,"12779",,"10"
"","10","Inbound","Saturday",,"12779",,"10"
"","10","Inbound","Sunday",,"12779",,"10"
"","10","Outbound","Weekday",,"12768",,"1"
"","10","Outbound","Saturday",,"12768",,"1"
"","10","Outbound","Sunday",,"12768",,"1"
"","10","Outbound","Weekday",,"1097",,"5"
"","10","Outbound","Saturday",,"1097",,"5"
"","10","Outbound","Sunday",,"1097",,"5"
"","10","Outbound","Weekday",,"9305",,"6"
"","10","Outbound","Saturday",,"9305",,"6"
"","10","Outbound","Sunday",,"9305",,"6"
"","10","Outbound","Weekday",,"7392",,"7"
"","10","Outbound","Saturday",,"7392",,"7"
"","10","Outbound","Sunday",,"7392",,"7"
"","10","Outbound","Weekday",,"7373",,"8"
"","10","Outbound","Saturday",,"7373",,"8"
"","10","Outbound","Sunday",,"7373",,"8"
"","10","Outbound","Weekday",,"7383",,"9"
"","10","Outbound","Saturday",,"7383",,"9"
"","10","Outbound","Sunday",,"7383",,"9"
"","10","Outbound","Weekday",,"8303",,"10"
"","10","Outbound","Saturday",,"8303",,"10"
"","10","Outbound","Sunday",,"8303",,"10"
"","10","Outbound","Weekday",,"9368",,"11"
"","10","Outbound","Saturday",,"9368",,"11"
"","10","Outbound","Sunday",,"9368",,"11"
"","100","Inbound","Weekday",,"8359",,"1"
"","100","Inbound","Saturday",,"8359",,"1"
"","100","Inbound","Sunday",,"8359",,"1"
"","100","Inbound","Weekday",,"8362",,"4"
"","100","Inbound","Saturday",,"8362",,"4"
"","100","Inbound","Sunday",,"8362",,"4"
"","100","Inbound","Weekday",,"8363",,"5"
"","100","Inbound","Saturday",,"8363",,"5"
"","100","Inbound","Sunday",,"8363",,"5"
"","100","Inbound","Weekday",,"8370",,"7"
"","100","Inbound","Saturday",,"8370",,"7"
"","100","Inbound","Sunday",,"8370",,"7"
"","100","Inbound","Weekday",,"8373",,"8"
"","100","Inbound","Saturday",,"8373",,"8"
"","100","Inbound","Sunday",,"8373",,"8"
"","100","Inbound","Weekday",,"8377",,"10"
"","100","Inbound","Saturday",,"8377",,"10"
"","100","Inbound","Sunday",,"8377",,"10"
"","100","Inbound","Weekday",,"8378",,"14"
"","100","Inbound","Saturday",,"8378",,"14"
"","100","Inbound","Sunday",,"8378",,"14"
"","100","Inbound","Weekday",,"8383",,"15"
"","100","Inbound","Saturday",,"8383",,"15"
"","100","Inbound","Sunday",,"8383",,"15"
"","100","Inbound","Weekday",,"10117",,"17"
"","100","Inbound","Saturday",,"10117",,"17"
"","100","Inbound","Sunday",,"10117",,"17"
"","100","Inbound","Weekday",,"10121",,"18"
"","100","Inbound","Saturday",,"10121",,"18"
"","100","Inbound","Sunday",,"10121",,"18"
"","100","Inbound","Weekday",,"9624",,"19"
"","100","Inbound","Saturday",,"9624",,"19"
"","100","Inbound","Sunday",,"9624",,"19"
"","100","Inbound","Weekday",,"9818",,"20"
"","100","Inbound","Saturday",,"9818",,"20"
"","100","Inbound","Sunday",,"9818",,"20"
"","100","Inbound","Weekday",,"9827",,"21"
"","100","Inbound","Saturday",,"9827",,"21"
"","100","Inbound","Sunday",,"9827",,"21"
"","100","Inbound","Weekday",,"9829",,"22"
"","100","Inbound","Saturday",,"9829",,"22"
"","100","Inbound","Sunday",,"9829",,"22"
"","100","Inbound","Weekday",,"9832",,"23"
"","100","Inbound","Saturday",,"9832",,"23"
"","100","Inbound","Sunday",,"9832",,"23"
"","100","Inbound","Weekday",,"9837",,"24"
"","100","Inbound","Saturday",,"9837",,"24"
"","100","Inbound","Sunday",,"9837",,"24"
"","100","Inbound","Weekday",,"9848",,"25"
"","100","Inbound","Saturday",,"9848",,"25"
"","100","Inbound","Sunday",,"9848",,"25"
"","100","Outbound","Weekday",,"9848",,"10"
"","100","Outbound","Saturday",,"9848",,"10"
"","100","Outbound","Sunday",,"9848",,"10"
"","100","Outbound","Weekday",,"9838",,"20"
"","100","Outbound","Saturday",,"9838",,"20"
"","100","Outbound","Sunday",,"9838",,"20"
"","100","Outbound","Weekday",,"9831",,"25"
"","100","Outbound","Saturday",,"9831",,"25"
"","100","Outbound","Sunday",,"9831",,"25"
"","100","Outbound","Weekday",,"9830",,"40"
"","100","Outbound","Saturday",,"9830",,"40"
"","100","Outbound","Sunday",,"9830",,"40"
"","100","Outbound","Weekday",,"9828",,"50"
"","100","Outbound","Saturday",,"9828",,"50"
"","100","Outbound","Sunday",,"9828",,"50"
"","100","Outbound","Weekday",,"9821",,"60"
"","100","Outbound","Saturday",,"9821",,"60"
"","100","Outbound","Sunday",,"9821",,"60"
"","100","Outbound","Weekday",,"9969",,"70"
"","100","Outbound","Saturday",,"9969",,"70"
"","100","Outbound","Sunday",,"9969",,"70"
"","100","Outbound","Weekday",,"10120",,"75"
"","100","Outbound","Saturday",,"10120",,"75"
"","100","Outbound","Sunday",,"10120",,"75"
"","100","Outbound","Weekday",,"10118",,"77"
"","100","Outbound","Saturday",,"10118",,"77"
"","100","Outbound","Sunday",,"10118",,"77"
"","100","Outbound","Weekday",,"8334",,"100"
"","100","Outbound","Saturday",,"8334",,"100"
"","100","Outbound","Sunday",,"8334",,"100"
"","100","Outbound","Weekday",,"8339",,"110"
"","100","Outbound","Saturday",,"8339",,"110"
"","100","Outbound","Sunday",,"8339",,"110"
"","100","Outbound","Weekday",,"8340",,"120"
"","100","Outbound","Saturday",,"8340",,"120"
"","100","Outbound","Sunday",,"8340",,"120"
"","100","Outbound","Weekday",,"8344",,"140"
"","100","Outbound","Saturday",,"8344",,"140"
"","100","Outbound","Sunday",,"8344",,"140"
"","100","Outbound","Weekday",,"8347",,"150"
"","100","Outbound","Saturday",,"8347",,"150"
"","100","Outbound","Sunday",,"8347",,"150"
"","100","Outbound","Weekday",,"8354",,"170"
"","100","Outbound","Saturday",,"8354",,"170"
"","100","Outbound","Sunday",,"8354",,"170"
"","100","Outbound","Weekday",,"8355",,"180"
"","100","Outbound","Saturday",,"8355",,"180"
"","100","Outbound","Sunday",,"8355",,"180"
"","100","Outbound","Weekday",,"8359",,"200"
"","100","Outbound","Saturday",,"8359",,"200"
"","100","Outbound","Sunday",,"8359",,"200"
"","10090","Inbound","Weekday",,"8359",,"10"
"","10090","Inbound","Saturday",,"8359",,"10"
"","10090","Inbound","Sunday",,"8359",,"10"
"","10090","Inbound","Weekday",,"8362",,"20"
"","10090","Inbound","Saturday",,"8362",,"20"
"","10090","Inbound","Sunday",,"8362",,"20"
"","10090","Inbound","Weekday",,"8363",,"30"
"","10090","Inbound","Saturday",,"8363",,"30"
"","10090","Inbound","Sunday",,"8363",,"30"
"","10090","Inbound","Weekday",,"10579",,"40"
"","10090","Inbound","Saturday",,"10579",,"40"
"","10090","Inbound","Sunday",,"10579",,"40"
"","10090","Inbound","Weekday",,"10573",,"50"
"","10090","Inbound","Saturday",,"10573",,"50"
"","10090","Inbound","Sunday",,"10573",,"50"
"","10090","Inbound","Weekday",,"8370",,"60"
"","10090","Inbound","Saturday",,"8370",,"60"
"","10090","Inbound","Sunday",,"8370",,"60"
"","10090","Inbound","Weekday",,"8373",,"70"
"","10090","Inbound","Saturday",,"8373",,"70"
"","10090","Inbound","Sunday",,"8373",,"70"
"","10090","Inbound","Weekday",,"8377",,"90"
"","10090","Inbound","Saturday",,"8377",,"90"
"","10090","Inbound","Sunday",,"8377",,"90"
"","10090","Inbound","Weekday",,"8378",,"100"
"","10090","Inbound","Saturday",,"8378",,"100"
"","10090","Inbound","Sunday",,"8378",,"100"
"","10090","Inbound","Weekday",,"8383",,"110"
"","10090","Inbound","Saturday",,"8383",,"110"
"","10090","Inbound","Sunday",,"8383",,"110"
"","10090","Inbound","Weekday",,"10117",,"120"
"","10090","Inbound","Saturday",,"10117",,"120"
"","10090","Inbound","Sunday",,"10117",,"120"
"","10090","Inbound","Weekday",,"10121",,"130"
"","10090","Inbound","Saturday",,"10121",,"130"
"","10090","Inbound","Sunday",,"10121",,"130"
"","10090","Inbound","Weekday",,"9624",,"140"
"","10090","Inbound","Saturday",,"9624",,"140"
"","10090","Inbound","Sunday",,"9624",,"140"
"","10090","Inbound","Weekday",,"9818",,"150"
"","10090","Inbound","Saturday",,"9818",,"150"
"","10090","Inbound","Sunday",,"9818",,"150"
"","10090","Inbound","Weekday",,"9827",,"160"
"","10090","Inbound","Saturday",,"9827",,"160"
"","10090","Inbound","Sunday",,"9827",,"160"
"","10090","Inbound","Weekday",,"9829",,"170"
"","10090","Inbound","Saturday",,"9829",,"170"
"","10090","Inbound","Sunday",,"9829",,"170"
"","10090","Inbound","Weekday",,"9832",,"180"
"","10090","Inbound","Saturday",,"9832",,"180"
"","10090","Inbound","Sunday",,"9832",,"180"
"","10090","Inbound","Weekday",,"9837",,"190"
"","10090","Inbound","Saturday",,"9837",,"190"
"","10090","Inbound","Sunday",,"9837",,"190"
"","10090","Inbound","Weekday",,"9848",,"200"
"","10090","Inbound","Saturday",,"9848",,"200"
"","10090","Inbound","Sunday",,"9848",,"200"
"","10090","Outbound","Weekday",,"9848",,"10"
"","10090","Outbound","Saturday",,"9848",,"10"
"","10090","Outbound","Sunday",,"9848",,"10"
"","10090","Outbound","Weekday",,"9838",,"20"
"","10090","Outbound","Saturday",,"9838",,"20"
"","10090","Outbound","Sunday",,"9838",,"20"
"","10090","Outbound","Weekday",,"9831",,"30"
"","10090","Outbound","Saturday",,"9831",,"30"
"","10090","Outbound","Sunday",,"9831",,"30"
"","10090","Outbound","Weekday",,"9830",,"40"
"","10090","Outbound","Saturday",,"9830",,"40"
"","10090","Outbound","Sunday",,"9830",,"40"
"","10090","Outbound","Weekday",,"9828",,"50"
"","10090","Outbound","Saturday",,"9828",,"50"
"","10090","Outbound","Sunday",,"9828",,"50"
"","10090","Outbound","Weekday",,"9821",,"60"
"","10090","Outbound","Saturday",,"9821",,"60"
"","10090","Outbound","Sunday",,"9821",,"60"
"","10090","Outbound","Weekday",,"9969",,"70"
"","10090","Outbound","Saturday",,"9969",,"70"
"","10090","Outbound","Sunday",,"9969",,"70"
"","10090","Outbound","Weekday",,"10120",,"80"
"","10090","Outbound","Saturday",,"10120",,"80"
"","10090","Outbound","Sunday",,"10120",,"80"
"","10090","Outbound","Weekday",,"10118",,"90"
"","10090","Outbound","Saturday",,"10118",,"90"
"","10090","Outbound","Sunday",,"10118",,"90"
"","10090","Outbound","Weekday",,"8334",,"100"
"","10090","Outbound","Saturday",,"8334",,"100"
"","10090","Outbound","Sunday",,"8334",,"100"
"","10090","Outbound","Weekday",,"8339",,"110"
"","10090","Outbound","Saturday",,"8339",,"110"
"","10090","Outbound","Sunday",,"8339",,"110"
"","10090","Outbound","Weekday",,"8340",,"120"
"","10090","Outbound","Saturday",,"8340",,"120"
"","10090","Outbound","Sunday",,"8340",,"120"
"","10090","Outbound","Weekday",,"8344",,"130"
"","10090","Outbound","Saturday",,"8344",,"130"
"","10090","Outbound","Sunday",,"8344",,"130"
"","10090","Outbound","Weekday",,"8347",,"140"
"","10090","Outbound","Saturday",,"8347",,"140"
"","10090","Outbound","Sunday",,"8347",,"140"
"","10090","Outbound","Weekday",,"10572",,"150"
"","10090","Outbound","Saturday",,"10572",,"150"
"","10090","Outbound","Sunday",,"10572",,"150"
"","10090","Outbound","Weekday",,"10579",,"160"
"","10090","Outbound","Saturday",,"10579",,"160"
"","10090","Outbound","Sunday",,"10579",,"160"
"","10090","Outbound","Weekday",,"8354",,"170"
"","10090","Outbound","Saturday",,"8354",,"170"
"","10090","Outbound","Sunday",,"8354",,"170"
"","10090","Outbound","Weekday",,"8355",,"180"
"","10090","Outbound","Saturday",,"8355",,"180"
"","10090","Outbound","Sunday",,"8355",,"180"
"","10090","Outbound","Weekday",,"8359",,"200"
"","10090","Outbound","Saturday",,"8359",,"200"
"","10090","Outbound","Sunday",,"8359",,"200"
"","101","Inbound","Weekday",,"6029",,"1"
"","101","Inbound","Saturday",,"6029",,"1"
"","101","Inbound","Sunday",,"6029",,"1"
"","101","Inbound","Weekday",,"4104",,"2"
"","101","Inbound","Sunday",,"4104",,"2"
"","101","Inbound","Weekday",,"863",,"3"
"","101","Inbound","Saturday",,"863",,"3"
"","101","Inbound","Sunday",,"863",,"3"
"","101","Inbound","Weekday",,"6045",,"4"
"","101","Inbound","Saturday",,"6045",,"4"
"","101","Inbound","Sunday",,"6045",,"4"
"","101","Inbound","Weekday",,"6025",,"5"
"","101","Inbound","Saturday",,"6025",,"5"
"","101","Inbound","Sunday",,"6025",,"5"
"","101","Inbound","Weekday",,"11211",,"6"
"","101","Inbound","Saturday",,"11211",,"6"
"","101","Inbound","Sunday",,"11211",,"6"
"","101","Inbound","Weekday",,"12791",,"8"
"","101","Inbound","Sunday",,"12791",,"8"
"","101","Outbound","Weekday",,"12791",,"1"
"","101","Outbound","Sunday",,"12791",,"1"
"","101","Outbound","Weekday",,"612",,"2"
"","101","Outbound","Sunday",,"612",,"2"
"","101","Outbound","Weekday",,"199",,"4"
"","101","Outbound","Saturday",,"199",,"4"
"","101","Outbound","Sunday",,"199",,"4"
"","101","Outbound","Weekday",,"6026",,"5"
"","101","Outbound","Saturday",,"6026",,"5"
"","101","Outbound","Sunday",,"6026",,"5"
"","101","Outbound","Weekday",,"6029",,"6"
"","101","Outbound","Saturday",,"6029",,"6"
"","101","Outbound","Sunday",,"6029",,"6"
"","101","Outbound","Weekday",,"863",,"7"
"","101","Outbound","Saturday",,"863",,"7"
"","101","Outbound","Sunday",,"863",,"7"
"","101","Outbound","Weekday",,"4104",,"8"
"","101","Outbound","Sunday",,"4104",,"8"
"","101","Outbound","Weekday",,"6045",,"9"
"","101","Outbound","Saturday",,"6045",,"9"
"","101","Outbound","Sunday",,"6045",,"9"
"","104","Inbound","Weekday",,"2253",,"1"
"","104","Inbound","Saturday",,"2253",,"1"
"","104","Inbound","Sunday",,"2253",,"1"
"","104","Inbound","Weekday",,"1416",,"2"
"","104","Inbound","Saturday",,"1416",,"2"
"","104","Inbound","Sunday",,"1416",,"2"
"","104","Inbound","Weekday",,"1381",,"3"
"","104","Inbound","Saturday",,"1381",,"3"
"","104","Inbound","Sunday",,"1381",,"3"
"","104","Inbound","Weekday",,"1499",,"5"
"","104","Inbound","Saturday",,"1499",,"5"
"","104","Inbound","Sunday",,"1499",,"5"
"","104","Inbound","Weekday",,"1459",,"6"
"","104","Inbound","Saturday",,"1459",,"6"
"","104","Inbound","Sunday",,"1459",,"6"
"","104","Inbound","Weekday",,"1376",,"7"
"","104","Inbound","Saturday",,"1376",,"7"
"","104","Inbound","Sunday",,"1376",,"7"
"","104","Inbound","Weekday",,"12769",,"8"
"","104","Inbound","Saturday",,"12769",,"8"
"","104","Inbound","Sunday",,"12769",,"8"
"","104","Outbound","Weekday",,"12780",,"1"
"","104","Outbound","Saturday",,"12780",,"1"
"","104","Outbound","Sunday",,"12780",,"1"
"","104","Outbound","Weekday",,"1375",,"3"
"","104","Outbound","Saturday",,"1375",,"3"
"","104","Outbound","Sunday",,"1375",,"3"
"","104","Outbound","Weekday",,"1458",,"4"
"","104","Outbound","Saturday",,"1458",,"4"
"","104","Outbound","Sunday",,"1458",,"4"
"","104","Outbound","Weekday",,"1497",,"5"
"","104","Outbound","Saturday",,"1497",,"5"
"","104","Outbound","Sunday",,"1497",,"5"
"","104","Outbound","Weekday",,"1379",,"6"
"","104","Outbound","Saturday",,"1379",,"6"
"","104","Outbound","Sunday",,"1379",,"6"
"","104","Outbound","Weekday",,"1415",,"7"
"","104","Outbound","Saturday",,"1415",,"7"
"","104","Outbound","Sunday",,"1415",,"7"
"","104","Outbound","Weekday",,"2253",,"8"
"","104","Outbound","Saturday",,"2253",,"8"
"","104","Outbound","Sunday",,"2253",,"8"
"","108","Inbound","Weekday",,"5975",,"2"
"","108","Inbound","Saturday",,"5975",,"2"
"","108","Inbound","Sunday",,"5975",,"2"
"","108","Inbound","Weekday",,"5028",,"4"
"","108","Inbound","Saturday",,"5028",,"4"
"","108","Inbound","Sunday",,"5028",,"4"
"","108","Inbound","Weekday",,"12763",,"7"
"","108","Inbound","Saturday",,"12763",,"7"
"","108","Inbound","Sunday",,"12763",,"7"
"","108","Inbound","Weekday",,"12768",,"8"
"","108","Inbound","Saturday",,"12768",,"8"
"","108","Inbound","Sunday",,"12768",,"8"
"","108","Outbound","Weekday",,"12781",,"2"
"","108","Outbound","Saturday",,"12781",,"2"
"","108","Outbound","Sunday",,"12781",,"2"
"","108","Outbound","Weekday",,"612",,"3"
"","108","Outbound","Saturday",,"612",,"3"
"","108","Outbound","Sunday",,"612",,"3"
"","108","Outbound","Weekday",,"5975",,"4"
"","108","Outbound","Saturday",,"5975",,"4"
"","108","Outbound","Sunday",,"5975",,"4"
"","108","Outbound","Weekday",,"5028",,"5"
"","108","Outbound","Saturday",,"5028",,"5"
"","108","Outbound","Sunday",,"5028",,"5"
"","109","Inbound","Weekday",,"8198",,"1"
"","109","Inbound","Saturday",,"8198",,"1"
"","109","Inbound","Sunday",,"8198",,"1"
"","109","Inbound","Weekday",,"4617",,"2"
"","109","Inbound","Saturday",,"4617",,"2"
"","109","Inbound","Sunday",,"4617",,"2"
"","109","Inbound","Weekday",,"4572",,"3"
"","109","Inbound","Saturday",,"4572",,"3"
"","109","Inbound","Sunday",,"4572",,"3"
"","109","Inbound","Weekday",,"4695",,"4"
"","109","Inbound","Saturday",,"4695",,"4"
"","109","Inbound","Sunday",,"4695",,"4"
"","109","Inbound","Weekday",,"4653",,"5"
"","109","Inbound","Saturday",,"4653",,"5"
"","109","Inbound","Sunday",,"4653",,"5"
"","109","Inbound","Weekday",,"4538",,"8"
"","109","Inbound","Saturday",,"4538",,"8"
"","109","Inbound","Sunday",,"4538",,"8"
"","109","Inbound","Weekday",,"143",,"9"
"","109","Inbound","Saturday",,"143",,"9"
"","109","Inbound","Sunday",,"143",,"9"
"","109","Inbound","Weekday",,"12768",,"10"
"","109","Inbound","Saturday",,"12768",,"10"
"","109","Inbound","Sunday",,"12768",,"10"
"","109","Inbound","Weekday",,"9813",,"13"
"","109","Inbound","Saturday",,"9813",,"13"
"","109","Inbound","Sunday",,"9813",,"13"
"","109","Outbound","Weekday",,"12805",,"1"
"","109","Outbound","Saturday",,"12805",,"1"
"","109","Outbound","Sunday",,"12805",,"1"
"","109","Outbound","Weekday",,"12780",,"2"
"","109","Outbound","Saturday",,"12780",,"2"
"","109","Outbound","Sunday",,"12780",,"2"
"","109","Outbound","Weekday",,"612",,"4"
"","109","Outbound","Saturday",,"612",,"4"
"","109","Outbound","Sunday",,"612",,"4"
"","109","Outbound","Weekday",,"142",,"5"
"","109","Outbound","Saturday",,"142",,"5"
"","109","Outbound","Sunday",,"142",,"5"
"","109","Outbound","Weekday",,"4537",,"6"
"","109","Outbound","Saturday",,"4537",,"6"
"","109","Outbound","Sunday",,"4537",,"6"
"","109","Outbound","Weekday",,"4651",,"7"
"","109","Outbound","Saturday",,"4651",,"7"
"","109","Outbound","Sunday",,"4651",,"7"
"","109","Outbound","Weekday",,"4693",,"9"
"","109","Outbound","Saturday",,"4693",,"9"
"","109","Outbound","Sunday",,"4693",,"9"
"","109","Outbound","Weekday",,"4542",,"10"
"","109","Outbound","Saturday",,"4542",,"10"
"","109","Outbound","Sunday",,"4542",,"10"
"","109","Outbound","Weekday",,"4573",,"12"
"","109","Outbound","Saturday",,"4573",,"12"
"","109","Outbound","Sunday",,"4573",,"12"
"","109","Outbound","Weekday",,"4618",,"13"
"","109","Outbound","Saturday",,"4618",,"13"
"","109","Outbound","Sunday",,"4618",,"13"
"","109","Outbound","Weekday",,"8198",,"15"
"","109","Outbound","Saturday",,"8198",,"15"
"","109","Outbound","Sunday",,"8198",,"15"
"","110","Inbound","Weekday",,"1787",,"1"
"","110","Inbound","Saturday",,"1787",,"1"
"","110","Inbound","Sunday",,"1787",,"1"
"","110","Inbound","Weekday",,"6662",,"2"
"","110","Inbound","Saturday",,"6662",,"2"
"","110","Inbound","Sunday",,"6662",,"2"
"","110","Inbound","Weekday",,"2540",,"3"
"","110","Inbound","Saturday",,"2540",,"3"
"","110","Inbound","Sunday",,"2540",,"3"
"","110","Inbound","Weekday",,"1818",,"4"
"","110","Inbound","Saturday",,"1818",,"4"
"","110","Inbound","Sunday",,"1818",,"4"
"","110","Inbound","Weekday",,"5525",,"5"
"","110","Inbound","Saturday",,"5525",,"5"
"","110","Inbound","Sunday",,"5525",,"5"
"","110","Inbound","Weekday",,"7227",,"6"
"","110","Inbound","Saturday",,"7227",,"6"
"","110","Inbound","Sunday",,"7227",,"6"
"","110","Inbound","Weekday",,"3637",,"7"
"","110","Inbound","Saturday",,"3637",,"7"
"","110","Inbound","Sunday",,"3637",,"7"
"","110","Inbound","Weekday",,"12768",,"8"
"","110","Inbound","Saturday",,"12768",,"8"
"","110","Inbound","Sunday",,"12768",,"8"
"","110","Outbound","Weekday",,"12779",,"1"
"","110","Outbound","Saturday",,"12779",,"1"
"","110","Outbound","Sunday",,"12779",,"1"
"","110","Outbound","Weekday",,"2599",,"3"
"","110","Outbound","Saturday",,"2599",,"3"
"","110","Outbound","Sunday",,"2599",,"3"
"","110","Outbound","Weekday",,"7228",,"4"
"","110","Outbound","Saturday",,"7228",,"4"
"","110","Outbound","Sunday",,"7228",,"4"
"","110","Outbound","Weekday",,"5524",,"5"
"","110","Outbound","Saturday",,"5524",,"5"
"","110","Outbound","Sunday",,"5524",,"5"
"","110","Outbound","Weekday",,"8664",,"6"
"","110","Outbound","Saturday",,"8664",,"6"
"","110","Outbound","Sunday",,"8664",,"6"
"","110","Outbound","Weekday",,"6662",,"7"
"","110","Outbound","Saturday",,"6662",,"7"
"","110","Outbound","Sunday",,"6662",,"7"
"","110","Outbound","Weekday",,"2539",,"8"
"","110","Outbound","Saturday",,"2539",,"8"
"","110","Outbound","Sunday",,"2539",,"8"
"","110","Outbound","Weekday",,"1787",,"9"
"","110","Outbound","Saturday",,"1787",,"9"
"","110","Outbound","Sunday",,"1787",,"9"
"","112","Inbound","Weekday",,"10857",,"1"
"","112","Inbound","Saturday",,"10857",,"1"
"","112","Inbound","Sunday",,"10857",,"1"
"","112","Inbound","Weekday",,"9774",,"2"
"","112","Inbound","Saturday",,"9774",,"2"
"","112","Inbound","Sunday",,"9774",,"2"
"","112","Inbound","Weekday",,"10318",,"3"
"","112","Inbound","Saturday",,"10318",,"3"
"","112","Inbound","Sunday",,"10318",,"3"
"","112","Inbound","Weekday",,"10822",,"4"
"","112","Inbound","Saturday",,"10822",,"4"
"","112","Inbound","Sunday",,"10822",,"4"
"","112","Inbound","Weekday",,"10850",,"5"
"","112","Inbound","Saturday",,"10850",,"5"
"","112","Inbound","Sunday",,"10850",,"5"
"","112","Inbound","Weekday",,"5139",,"6"
"","112","Inbound","Saturday",,"5139",,"6"
"","112","Inbound","Sunday",,"5139",,"6"
"","112","Inbound","Weekday",,"5105",,"7"
"","112","Inbound","Saturday",,"5105",,"7"
"","112","Inbound","Sunday",,"5105",,"7"
"","112","Inbound","Weekday",,"9756",,"8"
"","112","Inbound","Saturday",,"9756",,"8"
"","112","Inbound","Sunday",,"9756",,"8"
"","112","Inbound","Weekday",,"5055",,"9"
"","112","Inbound","Saturday",,"5055",,"9"
"","112","Inbound","Sunday",,"5055",,"9"
"","112","Inbound","Weekday",,"12781",,"10"
"","112","Inbound","Saturday",,"12781",,"10"
"","112","Inbound","Sunday",,"12781",,"10"
"","112","Outbound","Weekday",,"12767",,"2"
"","112","Outbound","Saturday",,"12767",,"2"
"","112","Outbound","Sunday",,"12767",,"2"
"","112","Outbound","Weekday",,"5056",,"3"
"","112","Outbound","Saturday",,"5056",,"3"
"","112","Outbound","Sunday",,"5056",,"3"
"","112","Outbound","Weekday",,"5087",,"4"
"","112","Outbound","Saturday",,"5087",,"4"
"","112","Outbound","Sunday",,"5087",,"4"
"","112","Outbound","Weekday",,"5104",,"5"
"","112","Outbound","Saturday",,"5104",,"5"
"","112","Outbound","Sunday",,"5104",,"5"
"","112","Outbound","Weekday",,"5138",,"6"
"","112","Outbound","Saturday",,"5138",,"6"
"","112","Outbound","Sunday",,"5138",,"6"
"","112","Outbound","Weekday",,"10853",,"7"
"","112","Outbound","Saturday",,"10853",,"7"
"","112","Outbound","Sunday",,"10853",,"7"
"","112","Outbound","Weekday",,"10790",,"9"
"","112","Outbound","Saturday",,"10790",,"9"
"","112","Outbound","Sunday",,"10790",,"9"
"","112","Outbound","Weekday",,"10315",,"10"
"","112","Outbound","Saturday",,"10315",,"10"
"","112","Outbound","Sunday",,"10315",,"10"
"","112","Outbound","Weekday",,"9769",,"11"
"","112","Outbound","Saturday",,"9769",,"11"
"","112","Outbound","Sunday",,"9769",,"11"
"","112","Outbound","Weekday",,"10857",,"12"
"","112","Outbound","Saturday",,"10857",,"12"
"","112","Outbound","Sunday",,"10857",,"12"
"","115","Inbound","Weekday",,"5835",,"1"
"","115","Inbound","Saturday",,"5835",,"1"
"","115","Inbound","Sunday",,"5835",,"1"
"","115","Inbound","Weekday",,"5824",,"2"
"","115","Inbound","Saturday",,"5824",,"2"
"","115","Inbound","Sunday",,"5824",,"2"
"","115","Inbound","Weekday",,"5836",,"3"
"","115","Inbound","Saturday",,"5836",,"3"
"","115","Inbound","Sunday",,"5836",,"3"
"","115","Inbound","Weekday",,"8484",,"4"
