Route,Direction,Service Key,Language,Stop ID,Description,Sequence
1,Inbound,Weekday,en,9630,,10
1,Inbound,Saturday,en,9630,,10
1,Inbound,Sunday,en,9630,,10
1,Inbound,Weekday,en,6374,,20
1,Inbound,Saturday,en,6374,,20
1,Inbound,Sunday,en,6374,,20
1,Inbound,Weekday,en,2227,,30
1,Inbound,Saturday,en,2227,,30
1,Inbound,Sunday,en,2227,,30
1,Inbound,Weekday,en,11813,,40
1,Inbound,Saturday,en,11813,,40
1,Inbound,Sunday,en,11813,,40
1,Inbound,Sunday,en,7626,,50
1,Inbound,Weekday,en,7636,,50
1,Inbound,Saturday,en,7636,,50
1,Outbound,Weekday,en,7789,,10
1,Outbound,Saturday,en,7789,,10
1,Outbound,Sunday,en,7789,,10
1,Outbound,Weekday,en,11814,,20
1,Outbound,Saturday,en,11814,,20
1,Outbound,Sunday,en,11814,,20
1,Outbound,Weekday,en,2226,,30
1,Outbound,Saturday,en,2226,,30
1,Outbound,Sunday,en,2226,,30
1,Outbound,Weekday,en,10611,,40
1,Outbound,Saturday,en,10611,,40
1,Outbound,Sunday,en,10611,,40
1,Outbound,Weekday,en,9630,,50
1,Outbound,Saturday,en,9630,,50
1,Outbound,Sunday,en,9630,,50
10,Inbound,Weekday,en,9368,Columbia River Correctional Facility,1
10,Inbound,Saturday,en,9368,Columbia River Correctional Facility,1
10,Inbound,Sunday,en,9368,Columbia River Correctional Facility,1
10,Inbound,Weekday,en,8304,,2
10,Inbound,Saturday,en,8304,,2
10,Inbound,Sunday,en,8304,,2
10,Inbound,Weekday,en,7382,,3
10,Inbound,Saturday,en,7382,,3
10,Inbound,Sunday,en,7382,,3
10,Inbound,Weekday,en,7374,,4
10,Inbound,Saturday,en,7374,,4
10,Inbound,Sunday,en,7374,,4
10,Inbound,Weekday,en,644,,5
10,Inbound,Saturday,en,644,,5
10,Inbound,Sunday,en,644,,5
10,Inbound,Weekday,en,4044,,6
10,Inbound,Saturday,en,4044,,6
10,Inbound,Sunday,en,4044,,6
10,Inbound,Weekday,en,1098,,7
10,Inbound,Saturday,en,1098,,7
10,Inbound,Sunday,en,1098,,7
10,Inbound,Weekday,en,7627,,8
10,Inbound,Saturday,en,7636,,8
10,Inbound,Sunday,en,7636,,8
10,Outbound,Weekday,en,7800,,2
10,Outbound,Saturday,en,7767,,3
10,Outbound,Sunday,en,7767,,3
10,Outbound,Weekday,en,1097,,5
10,Outbound,Saturday,en,1097,,5
10,Outbound,Sunday,en,1097,,5
10,Outbound,Weekday,en,9305,,6
10,Outbound,Saturday,en,9305,,6
10,Outbound,Sunday,en,9305,,6
10,Outbound,Weekday,en,7392,,7
10,Outbound,Saturday,en,7392,,7
10,Outbound,Sunday,en,7392,,7
10,Outbound,Weekday,en,7373,,8
10,Outbound,Saturday,en,7373,,8
10,Outbound,Sunday,en,7373,,8
10,Outbound,Weekday,en,7383,,9
10,Outbound,Saturday,en,7383,,9
10,Outbound,Sunday,en,7383,,9
10,Outbound,Weekday,en,8303,,10
10,Outbound,Saturday,en,8303,,10
10,Outbound,Sunday,en,8303,,10
10,Outbound,Weekday,en,9368,Columbia River Correctional Facility,11
10,Outbound,Saturday,en,9368,Columbia River Correctional Facility,11
10,Outbound,Sunday,en,9368,Columbia River Correctional Facility,11
100,Inbound,Weekday,en,8359,,10
100,Inbound,Saturday,en,8359,,10
100,Inbound,Sunday,en,8359,,10
100,Inbound,Weekday,en,8362,,30
100,Inbound,Saturday,en,8362,,30
100,Inbound,Sunday,en,8362,,30
100,Inbound,Weekday,en,8363,,40
100,Inbound,Saturday,en,8363,,40
100,Inbound,Sunday,en,8363,,40
100,Inbound,Weekday,en,8370,,60
100,Inbound,Saturday,en,8370,,60
100,Inbound,Sunday,en,8370,,60
100,Inbound,Weekday,en,8373,,70
100,Inbound,Saturday,en,8373,,70
100,Inbound,Sunday,en,8373,,70
100,Inbound,Weekday,en,8374,,80
100,Inbound,Saturday,en,8374,,80
100,Inbound,Sunday,en,8374,,80
100,Inbound,Weekday,en,8377,,90
100,Inbound,Saturday,en,8377,,90
100,Inbound,Sunday,en,8377,,90
100,Inbound,Weekday,en,8378,,100
100,Inbound,Saturday,en,8378,,100
100,Inbound,Sunday,en,8378,,100
100,Inbound,Weekday,en,8383,,110
100,Inbound,Saturday,en,8383,,110
100,Inbound,Sunday,en,8383,,110
100,Inbound,Weekday,en,10117,,120
100,Inbound,Saturday,en,10117,,120
100,Inbound,Sunday,en,10117,,120
100,Inbound,Weekday,en,10121,,130
100,Inbound,Saturday,en,10121,,130
100,Inbound,Sunday,en,10121,,130
100,Inbound,Weekday,en,9624,,140
100,Inbound,Saturday,en,9624,,140
100,Inbound,Sunday,en,9624,,140
100,Inbound,Weekday,en,9818,,150
100,Inbound,Saturday,en,9818,,150
100,Inbound,Sunday,en,9818,,150
100,Inbound,Weekday,en,9827,,160
100,Inbound,Saturday,en,9827,,160
100,Inbound,Sunday,en,9827,,160
100,Inbound,Weekday,en,9829,,170
100,Inbound,Saturday,en,9829,,170
100,Inbound,Sunday,en,9829,,170
100,Inbound,Weekday,en,9832,,180
100,Inbound,Saturday,en,9832,,180
100,Inbound,Sunday,en,9832,,180
100,Inbound,Weekday,en,9837,,190
100,Inbound,Saturday,en,9837,,190
100,Inbound,Sunday,en,9837,,190
100,Inbound,Weekday,en,9848,,200
100,Inbound,Saturday,en,9848,,200
100,Inbound,Sunday,en,9848,,200
100,Outbound,Weekday,en,9848,,10
100,Outbound,Saturday,en,9848,,10
100,Outbound,Sunday,en,9848,,10
100,Outbound,Weekday,en,9838,,20
100,Outbound,Saturday,en,9838,,20
100,Outbound,Sunday,en,9838,,20
100,Outbound,Weekday,en,9831,,30
100,Outbound,Saturday,en,9831,,30
100,Outbound,Sunday,en,9831,,30
100,Outbound,Weekday,en,9830,,40
100,Outbound,Saturday,en,9830,,40
100,Outbound,Sunday,en,9830,,40
100,Outbound,Weekday,en,9828,,50
100,Outbound,Saturday,en,9828,,50
100,Outbound,Sunday,en,9828,,50
100,Outbound,Weekday,en,9821,,60
100,Outbound,Saturday,en,9821,,60
100,Outbound,Sunday,en,9821,,60
100,Outbound,Weekday,en,9969,,70
100,Outbound,Saturday,en,9969,,70
100,Outbound,Sunday,en,9969,,70
100,Outbound,Weekday,en,10120,,80
100,Outbound,Saturday,en,10120,,80
100,Outbound,Sunday,en,10120,,80
100,Outbound,Weekday,en,10118,,90
100,Outbound,Saturday,en,10118,,90
100,Outbound,Sunday,en,10118,,90
100,Outbound,Weekday,en,8334,,100
100,Outbound,Saturday,en,8334,,100
100,Outbound,Sunday,en,8334,,100
100,Outbound,Weekday,en,8339,,110
100,Outbound,Saturday,en,8339,,110
100,Outbound,Sunday,en,8339,,110
100,Outbound,Weekday,en,8340,,120
100,Outbound,Saturday,en,8340,,120
100,Outbound,Sunday,en,8340,,120
100,Outbound,Weekday,en,8343,,130
100,Outbound,Saturday,en,8343,,130
100,Outbound,Sunday,en,8343,,130
100,Outbound,Weekday,en,8344,,140
100,Outbound,Saturday,en,8344,,140
100,Outbound,Sunday,en,8344,,140
100,Outbound,Weekday,en,8347,,150
100,Outbound,Saturday,en,8347,,150
100,Outbound,Sunday,en,8347,,150
100,Outbound,Weekday,en,8354,,170
100,Outbound,Saturday,en,8354,,170
100,Outbound,Sunday,en,8354,,170
100,Outbound,Weekday,en,8355,,180
100,Outbound,Saturday,en,8355,,180
100,Outbound,Sunday,en,8355,,180
100,Outbound,Weekday,en,8359,,200
100,Outbound,Saturday,en,8359,,200
100,Outbound,Sunday,en,8359,,200
10090,Inbound,Weekday,en,8359,,10
10090,Inbound,Saturday,en,8359,,10
10090,Inbound,Sunday,en,8359,,10
10090,Inbound,Weekday,en,8362,,20
10090,Inbound,Saturday,en,8362,,20
10090,Inbound,Sunday,en,8362,,20
10090,Inbound,Weekday,en,8363,,30
10090,Inbound,Saturday,en,8363,,30
10090,Inbound,Sunday,en,8363,,30
10090,Inbound,Weekday,en,10579,,40
10090,Inbound,Saturday,en,10579,,40
10090,Inbound,Sunday,en,10579,,40
10090,Inbound,Weekday,en,10573,,50
10090,Inbound,Saturday,en,10573,,50
10090,Inbound,Sunday,en,10573,,50
10090,Inbound,Weekday,en,8370,,60
10090,Inbound,Saturday,en,8370,,60
10090,Inbound,Sunday,en,8370,,60
10090,Inbound,Weekday,en,8373,,70
10090,Inbound,Saturday,en,8373,,70
10090,Inbound,Sunday,en,8373,,70
10090,Inbound,Weekday,en,8377,,90
10090,Inbound,Saturday,en,8377,,90
10090,Inbound,Sunday,en,8377,,90
10090,Inbound,Weekday,en,8378,,100
10090,Inbound,Saturday,en,8378,,100
10090,Inbound,Sunday,en,8378,,100
10090,Inbound,Weekday,en,8383,,110
10090,Inbound,Saturday,en,8383,,110
10090,Inbound,Sunday,en,8383,,110
10090,Inbound,Weekday,en,10117,,120
10090,Inbound,Saturday,en,10117,,120
10090,Inbound,Sunday,en,10117,,120
10090,Inbound,Weekday,en,10121,,130
10090,Inbound,Saturday,en,10121,,130
10090,Inbound,Sunday,en,10121,,130
10090,Inbound,Weekday,en,9624,,140
10090,Inbound,Saturday,en,9624,,140
10090,Inbound,Sunday,en,9624,,140
10090,Inbound,Weekday,en,9818,,150
10090,Inbound,Saturday,en,9818,,150
10090,Inbound,Sunday,en,9818,,150
10090,Inbound,Weekday,en,9827,,160
10090,Inbound,Saturday,en,9827,,160
10090,Inbound,Sunday,en,9827,,160
10090,Inbound,Weekday,en,9829,,170
10090,Inbound,Saturday,en,9829,,170
10090,Inbound,Sunday,en,9829,,170
10090,Inbound,Weekday,en,9832,,180
10090,Inbound,Saturday,en,9832,,180
10090,Inbound,Sunday,en,9832,,180
10090,Inbound,Weekday,en,9837,,190
10090,Inbound,Saturday,en,9837,,190
10090,Inbound,Sunday,en,9837,,190
10090,Inbound,Weekday,en,9848,,200
10090,Inbound,Saturday,en,9848,,200
10090,Inbound,Sunday,en,9848,,200
10090,Outbound,Weekday,en,9848,,10
10090,Outbound,Saturday,en,9848,,10
10090,Outbound,Sunday,en,9848,,10
10090,Outbound,Weekday,en,9838,,20
10090,Outbound,Saturday,en,9838,,20
10090,Outbound,Sunday,en,9838,,20
10090,Outbound,Weekday,en,9831,,30
10090,Outbound,Saturday,en,9831,,30
10090,Outbound,Sunday,en,9831,,30
10090,Outbound,Weekday,en,9830,,40
10090,Outbound,Saturday,en,9830,,40
10090,Outbound,Sunday,en,9830,,40
10090,Outbound,Weekday,en,9828,,50
10090,Outbound,Saturday,en,9828,,50
10090,Outbound,Sunday,en,9828,,50
10090,Outbound,Weekday,en,9821,,60
10090,Outbound,Saturday,en,9821,,60
10090,Outbound,Sunday,en,9821,,60
10090,Outbound,Weekday,en,9969,,70
10090,Outbound,Saturday,en,9969,,70
10090,Outbound,Sunday,en,9969,,70
10090,Outbound,Weekday,en,10120,,80
10090,Outbound,Saturday,en,10120,,80
10090,Outbound,Sunday,en,10120,,80
10090,Outbound,Weekday,en,10118,,90
10090,Outbound,Saturday,en,10118,,90
10090,Outbound,Sunday,en,10118,,90
10090,Outbound,Weekday,en,8334,,100
10090,Outbound,Saturday,en,8334,,100
10090,Outbound,Sunday,en,8334,,100
10090,Outbound,Weekday,en,8339,,110
10090,Outbound,Saturday,en,8339,,110
10090,Outbound,Sunday,en,8339,,110
10090,Outbound,Weekday,en,8340,,120
10090,Outbound,Saturday,en,8340,,120
10090,Outbound,Sunday,en,8340,,120
10090,Outbound,Weekday,en,8344,,130
10090,Outbound,Saturday,en,8344,,130
10090,Outbound,Sunday,en,8344,,130
10090,Outbound,Weekday,en,8347,,140
10090,Outbound,Saturday,en,8347,,140
10090,Outbound,Sunday,en,8347,,140
10090,Outbound,Weekday,en,10572,,150
10090,Outbound,Saturday,en,10572,,150
10090,Outbound,Sunday,en,10572,,150
10090,Outbound,Weekday,en,10579,PDX,160
10090,Outbound,Saturday,en,10579,PDX,160
10090,Outbound,Sunday,en,10579,PDX,160
10090,Outbound,Weekday,en,8354,,170
10090,Outbound,Saturday,en,8354,,170
10090,Outbound,Sunday,en,8354,,170
10090,Outbound,Weekday,en,8355,,180
10090,Outbound,Saturday,en,8355,,180
10090,Outbound,Sunday,en,8355,,180
10090,Outbound,Weekday,en,8359,,200
10090,Outbound,Saturday,en,8359,,200
10090,Outbound,Sunday,en,8359,,200
101,Inbound,Weekday,en,6029,,1
101,Inbound,Saturday,en,6029,,1
101,Inbound,Sunday,en,6029,,1
101,Inbound,Weekday,en,4104,,2
101,Inbound,Sunday,en,4104,,2
101,Inbound,Weekday,en,863,,3
101,Inbound,Saturday,en,863,,3
101,Inbound,Sunday,en,863,,3
101,Inbound,Weekday,en,6045,,4
101,Inbound,Saturday,en,6045,,4
101,Inbound,Sunday,en,6045,,4
101,Inbound,Weekday,en,6025,,5
101,Inbound,Saturday,en,6025,,5
101,Inbound,Sunday,en,6025,,5
101,Inbound,Weekday,en,11211,,6
101,Inbound,Saturday,en,11211,,6
101,Inbound,Sunday,en,11211,,6
101,Inbound,Weekday,en,654,,7
101,Inbound,Saturday,en,654,,7
101,Inbound,Sunday,en,654,,7
101,Inbound,Weekday,en,7789,,8
101,Inbound,Saturday,en,7789,,8
101,Inbound,Sunday,en,7789,,8
101,Outbound,Weekday,en,7636,,1
101,Outbound,Saturday,en,7636,,1
101,Outbound,Sunday,en,7636,,1
101,Outbound,Weekday,en,7588,,3
101,Outbound,Saturday,en,7588,,3
101,Outbound,Sunday,en,7588,,3
101,Outbound,Weekday,en,199,,4
101,Outbound,Saturday,en,199,,4
101,Outbound,Sunday,en,199,,4
101,Outbound,Weekday,en,6026,,5
101,Outbound,Saturday,en,6026,,5
101,Outbound,Sunday,en,6026,,5
101,Outbound,Weekday,en,6029,,6
101,Outbound,Saturday,en,6029,,6
101,Outbound,Sunday,en,6029,,6
101,Outbound,Weekday,en,863,,7
101,Outbound,Saturday,en,863,,7
101,Outbound,Sunday,en,863,,7
101,Outbound,Weekday,en,4104,,8
101,Outbound,Sunday,en,4104,,8
101,Outbound,Weekday,en,6045,,9
101,Outbound,Saturday,en,6045,,9
101,Outbound,Sunday,en,6045,,9
104,Inbound,Weekday,en,2253,,1
104,Inbound,Saturday,en,2253,,1
104,Inbound,Sunday,en,2253,,1
104,Inbound,Weekday,en,1428,,2
104,Inbound,Saturday,en,1428,,2
104,Inbound,Sunday,en,1428,,2
104,Inbound,Weekday,en,1399,,3
104,Inbound,Saturday,en,1399,,3
104,Inbound,Sunday,en,1399,,3
104,Inbound,Weekday,en,1381,,4
104,Inbound,Saturday,en,1381,,4
104,Inbound,Sunday,en,1381,,4
104,Inbound,Weekday,en,1499,,5
104,Inbound,Saturday,en,1499,,5
104,Inbound,Sunday,en,1499,,5
104,Inbound,Weekday,en,1459,,6
104,Inbound,Saturday,en,1459,,6
104,Inbound,Sunday,en,1459,,6
104,Inbound,Weekday,en,1376,,7
104,Inbound,Saturday,en,1376,,7
104,Inbound,Sunday,en,1376,,7
104,Inbound,Weekday,en,7789,,8
104,Inbound,Saturday,en,7789,,8
104,Inbound,Sunday,en,7789,,8
104,Outbound,Weekday,en,7631,,2
104,Outbound,Saturday,en,7631,,2
104,Outbound,Sunday,en,7631,,2
104,Outbound,Weekday,en,1375,,4
104,Outbound,Saturday,en,1375,,4
104,Outbound,Sunday,en,1375,,4
104,Outbound,Weekday,en,1458,,5
104,Outbound,Saturday,en,1458,,5
104,Outbound,Sunday,en,1458,,5
104,Outbound,Weekday,en,1497,,6
104,Outbound,Saturday,en,1497,,6
104,Outbound,Sunday,en,1497,,6
104,Outbound,Weekday,en,1379,,7
104,Outbound,Saturday,en,1379,,7
104,Outbound,Sunday,en,1379,,7
104,Outbound,Weekday,en,1398,,8
104,Outbound,Saturday,en,1398,,8
104,Outbound,Sunday,en,1398,,8
104,Outbound,Weekday,en,1427,,9
104,Outbound,Saturday,en,1427,,9
104,Outbound,Sunday,en,1427,,9
104,Outbound,Weekday,en,2253,,10
104,Outbound,Saturday,en,2253,,10
104,Outbound,Sunday,en,2253,,10
108,Inbound,Weekday,en,5975,,10
108,Inbound,Saturday,en,5975,,10
108,Inbound,Sunday,en,5975,,10
108,Inbound,Weekday,en,5028,,15
108,Inbound,Saturday,en,5028,,15
108,Inbound,Sunday,en,5028,,15
108,Inbound,Weekday,en,7749,,20
108,Inbound,Saturday,en,7749,,20
108,Inbound,Sunday,en,7749,,20
108,Inbound,Weekday,en,7767,,30
108,Inbound,Saturday,en,7767,,30
108,Inbound,Sunday,en,7767,,30
108,Outbound,Weekday,en,7626,,10
108,Outbound,Saturday,en,7626,,10
108,Outbound,Sunday,en,7626,,10
108,Outbound,Weekday,en,7755,,20
108,Outbound,Saturday,en,7755,,20
108,Outbound,Sunday,en,7755,,20
108,Outbound,Weekday,en,5975,,30
108,Outbound,Saturday,en,5975,,30
108,Outbound,Sunday,en,5975,,30
108,Outbound,Weekday,en,5028,,40
108,Outbound,Saturday,en,5028,,40
108,Outbound,Sunday,en,5028,,40
109,Inbound,Weekday,en,8198,,1
109,Inbound,Saturday,en,8198,,1
109,Inbound,Sunday,en,8198,,1
109,Inbound,Weekday,en,4617,,2
109,Inbound,Saturday,en,4617,,2
109,Inbound,Sunday,en,4617,,2
109,Inbound,Weekday,en,4572,,3
109,Inbound,Saturday,en,4572,,3
109,Inbound,Sunday,en,4572,,3
109,Inbound,Weekday,en,4543,,4
109,Inbound,Saturday,en,4543,,4
109,Inbound,Sunday,en,4543,,4
109,Inbound,Weekday,en,4695,,6
109,Inbound,Saturday,en,4695,,6
109,Inbound,Sunday,en,4695,,6
109,Inbound,Weekday,en,4668,,7
109,Inbound,Saturday,en,4668,,7
109,Inbound,Sunday,en,4668,,7
109,Inbound,Weekday,en,4653,,8
109,Inbound,Saturday,en,4653,,8
109,Inbound,Sunday,en,4653,,8
109,Inbound,Weekday,en,4538,,9
109,Inbound,Saturday,en,4538,,9
109,Inbound,Sunday,en,4538,,9
109,Inbound,Weekday,en,143,,10
109,Inbound,Saturday,en,143,,10
109,Inbound,Sunday,en,143,,10
109,Inbound,Weekday,en,7767,,11
109,Inbound,Saturday,en,7767,,11
109,Inbound,Sunday,en,7767,,11
109,Outbound,Weekday,en,7631,,2
109,Outbound,Saturday,en,7631,,2
109,Outbound,Sunday,en,7631,,2
109,Outbound,Weekday,en,142,,4
109,Outbound,Saturday,en,142,,4
109,Outbound,Sunday,en,142,,4
109,Outbound,Weekday,en,4537,,5
109,Outbound,Saturday,en,4537,,5
109,Outbound,Sunday,en,4537,,5
109,Outbound,Weekday,en,4651,,6
109,Outbound,Saturday,en,4651,,6
109,Outbound,Sunday,en,4651,,6
109,Outbound,Weekday,en,4667,,7
109,Outbound,Saturday,en,4667,,7
109,Outbound,Sunday,en,4667,,7
109,Outbound,Weekday,en,4693,,8
109,Outbound,Saturday,en,4693,,8
109,Outbound,Sunday,en,4693,,8
109,Outbound,Weekday,en,4542,,10
109,Outbound,Saturday,en,4542,,10
109,Outbound,Sunday,en,4542,,10
109,Outbound,Weekday,en,4573,,11
109,Outbound,Saturday,en,4573,,11
109,Outbound,Sunday,en,4573,,11
109,Outbound,Weekday,en,4618,,12
109,Outbound,Saturday,en,4618,,12
109,Outbound,Sunday,en,4618,,12
109,Outbound,Weekday,en,8198,,13
109,Outbound,Saturday,en,8198,,13
109,Outbound,Sunday,en,8198,,13
110,Inbound,Weekday,en,1787,,1
110,Inbound,Saturday,en,1787,,1
110,Inbound,Sunday,en,1787,,1
110,Inbound,Weekday,en,6662,,2
110,Inbound,Saturday,en,6662,,2
110,Inbound,Sunday,en,6662,,2
110,Inbound,Weekday,en,2540,,3
110,Inbound,Saturday,en,2540,,3
110,Inbound,Sunday,en,2540,,3
110,Inbound,Weekday,en,1818,,4
110,Inbound,Saturday,en,1818,,4
110,Inbound,Sunday,en,1818,,4
110,Inbound,Weekday,en,5525,,5
110,Inbound,Saturday,en,5525,,5
110,Inbound,Sunday,en,5525,,5
110,Inbound,Weekday,en,7227,,6
110,Inbound,Saturday,en,7227,,6
110,Inbound,Sunday,en,7227,,6
110,Inbound,Weekday,en,3637,,7
110,Inbound,Saturday,en,3637,,7
110,Inbound,Sunday,en,3637,,7
110,Inbound,Weekday,en,7800,,8
110,Inbound,Saturday,en,7800,,8
110,Inbound,Sunday,en,7800,,8
110,Outbound,Weekday,en,7627,,2
110,Outbound,Saturday,en,7627,,2
110,Outbound,Sunday,en,7627,,2
110,Outbound,Weekday,en,2599,,3
110,Outbound,Saturday,en,2599,,3
110,Outbound,Sunday,en,2599,,3
110,Outbound,Weekday,en,7228,,4
110,Outbound,Saturday,en,7228,,4
110,Outbound,Sunday,en,7228,,4
110,Outbound,Weekday,en,5524,,5
110,Outbound,Saturday,en,5524,,5
110,Outbound,Sunday,en,5524,,5
110,Outbound,Weekday,en,8664,,6
110,Outbound,Saturday,en,8664,,6
110,Outbound,Sunday,en,8664,,6
110,Outbound,Weekday,en,6662,,7
110,Outbound,Saturday,en,6662,,7
110,Outbound,Sunday,en,6662,,7
110,Outbound,Weekday,en,2539,,8
110,Outbound,Saturday,en,2539,,8
110,Outbound,Sunday,en,2539,,8
110,Outbound,Weekday,en,1787,,9
110,Outbound,Saturday,en,1787,,9
110,Outbound,Sunday,en,1787,,9
112,Inbound,Weekday,en,10857,,1
112,Inbound,Saturday,en,10857,,1
112,Inbound,Sunday,en,10857,,1
112,Inbound,Weekday,en,9774,,2
112,Inbound,Saturday,en,9774,,2
112,Inbound,Sunday,en,9774,,2
112,Inbound,Weekday,en,10318,,3
112,Inbound,Saturday,en,10318,,3
112,Inbound,Sunday,en,10318,,3
112,Inbound,Weekday,en,10822,,4
112,Inbound,Saturday,en,10822,,4
112,Inbound,Sunday,en,10822,,4
112,Inbound,Weekday,en,10850,,5
112,Inbound,Saturday,en,10850,,5
112,Inbound,Sunday,en,10850,,5
112,Inbound,Weekday,en,5139,,6
112,Inbound,Saturday,en,5139,,6
112,Inbound,Sunday,en,5139,,6
112,Inbound,Weekday,en,5105,,7
112,Inbound,Saturday,en,5105,,7
112,Inbound,Sunday,en,5105,,7
112,Inbound,Weekday,en,9756,,8
112,Inbound,Saturday,en,9756,,8
112,Inbound,Sunday,en,9756,,8
112,Inbound,Weekday,en,5055,,9
112,Inbound,Saturday,en,5055,,9
112,Inbound,Sunday,en,5055,,9
112,Inbound,Weekday,en,7626,,10
112,Inbound,Saturday,en,7626,,10
112,Inbound,Sunday,en,7626,,10
112,Outbound,Weekday,en,7767,,1
112,Outbound,Saturday,en,7767,,1
112,Outbound,Sunday,en,7767,,1
112,Outbound,Weekday,en,5056,,3
112,Outbound,Saturday,en,5056,,3
112,Outbound,Sunday,en,5056,,3
112,Outbound,Weekday,en,5087,,4
112,Outbound,Saturday,en,5087,,4
112,Outbound,Sunday,en,5087,,4
112,Outbound,Weekday,en,5104,,5
112,Outbound,Saturday,en,5104,,5
112,Outbound,Sunday,en,5104,,5
112,Outbound,Weekday,en,5138,,6
112,Outbound,Saturday,en,5138,,6
112,Outbound,Sunday,en,5138,,6
112,Outbound,Weekday,en,10850,,7
112,Outbound,Saturday,en,10850,,7
112,Outbound,Sunday,en,10850,,7
112,Outbound,Weekday,en,10790,,9
112,Outbound,Saturday,en,10790,,9
112,Outbound,Sunday,en,10790,,9
112,Outbound,Weekday,en,10315,,10
112,Outbound,Saturday,en,10315,,10
112,Outbound,Sunday,en,10315,,10
112,Outbound,Weekday,en,9769,,11
112,Outbound,Saturday,en,9769,,11
112,Outbound,Sunday,en,9769,,11
112,Outbound,Weekday,en,10857,,12
112,Outbound,Saturday,en,10857,,12
112,Outbound,Sunday,en,10857,,12
115,Inbound,Weekday,en,5824,,2
115,Inbound,Saturday,en,5824,,2
115,Inbound,Sunday,en,5824,,2
115,Inbound,Weekday,en,5836,,3
115,Inbound,Saturday,en,5836,,3
115,Inbound,Sunday,en,5836,,3
115,Inbound,Weekday,en,8484,,4
115,Inbound,Saturday,en,8484,,4
115,Inbound,Sunday,en,8484,,4
115,Inbound,Weekday,en,8989,,5
115,Inbound,Saturday,en,8989,,5
115,Inbound,Sunday,en,8989,,5
115,Inbound,Weekday,en,6911,,6
115,Inbound,Saturday,en,6911,,6
115,Inbound,Sunday,en,6911,,6
115,Inbound,Weekday,en,5020,,7
115,Inbound,Saturday,en,5020,,7
115,Inbound,Sunday,en,5020,,7
115,Outbound,Weekday,en,6160,,1
115,Outbound,Saturday,en,6160,,1
115,Outbound,Sunday,en,6160,,1
115,Outbound,Weekday,en,9599,,2
115,Outbound,Saturday,en,9599,,2
115,Outbound,Sunday,en,9599,,2
115,Outbound,Weekday,en,7163,,3
115,Outbound,Saturday,en,7163,,3
115,Outbound,Sunday,en,7163,,3
115,Outbound,Weekday,en,8484,,4
115,Outbound,Saturday,en,8484,,4
115,Outbound,Sunday,en,8484,,4
115,Outbound,Weekday,en,5835,,5
115,Outbound,Saturday,en,5835,,5
115,Outbound,Sunday,en,5835,,5
115,Outbound,Weekday,en,5824,,6
115,Outbound,Saturday,en,5824,,6
115,Outbound,Sunday,en,5824,,6
117,Inbound,Weekday,en,2685,,1
117,Inbound,Saturday,en,2685,,1
117,Inbound,Sunday,en,2685,,1
117,Inbound,Weekday,en,2705,,2
117,Inbound,Saturday,en,2705,,2
117,Inbound,Sunday,en,2705,,2
117,Inbound,Weekday,en,2763,,3
117,Inbound,Saturday,en,2763,,3
117,Inbound,Sunday,en,2763,,3
117,Inbound,Weekday,en,2727,,4
117,Inbound,Saturday,en,2727,,4
117,Inbound,Sunday,en,2727,,4
117,Inbound,Weekday,en,6849,,5
117,Inbound,Saturday,en,6849,,5
117,Inbound,Sunday,en,6849,,5
117,Inbound,Weekday,en,4538,,6
117,Inbound,Saturday,en,4538,,6
117,Inbound,Sunday,en,4538,,6
117,Inbound,Weekday,en,143,,7
117,Inbound,Saturday,en,143,,7
117,Inbound,Sunday,en,143,,7
117,Inbound,Weekday,en,7789,,8
117,Inbound,Saturday,en,7789,,8
